TIME	SYMBOL	A_CONTEXT	ENERGY	PERSISTENCE	P_EQ	OMEGA	FATIGUE	SI	BD	SL	TOPOLOGY	CORE_REGIME	CORE_VEL	CORE_ENG	CORE_M	CORE_TFAT	CORE_PERS
2026.06.13 11:36	BTCUSDm	-0.1505	0.4624	0.6738	5.7806	0.0120	0.0182	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9782	0.5781	0.0084	0.0146	2
2026.06.13 11:37	BTCUSDm	-0.1513	0.4622	0.9801	5.7780	0.0229	0.0269	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9837	0.5778	0.0160	0.0216	2
2026.06.13 11:38	BTCUSDm	0.0492	0.5123	1.3055	6.4037	0.0354	0.0364	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.3198	0.6404	0.0248	0.0291	3
2026.06.13 11:39	BTCUSDm	-0.1299	0.4676	1.5778	5.8448	0.0514	0.0446	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.8441	0.5845	0.0360	0.0357	4
2026.06.13 11:40	BTCUSDm	-0.1507	0.4624	1.8300	5.7801	0.0695	0.0526	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9792	0.5780	0.0486	0.0420	5
2026.06.13 11:41	BTCUSDm	-0.1170	0.4708	2.0733	5.8847	0.0886	0.0604	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7607	0.5885	0.0620	0.0483	5
2026.06.13 11:42	BTCUSDm	-0.1430	0.4643	2.2971	5.8040	0.1092	0.0679	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9293	0.5804	0.0765	0.0543	6
2026.06.13 11:43	BTCUSDm	-0.1456	0.4637	2.5070	5.7959	0.1308	0.0751	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9462	0.5796	0.0916	0.0601	6
2026.06.13 11:44	BTCUSDm	-0.0591	0.4852	2.7205	6.0655	0.1518	0.0826	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.3840	0.6065	0.1063	0.0660	7
2026.06.13 11:45	BTCUSDm	-0.1104	0.4724	2.9116	5.9054	0.1743	0.0895	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7175	0.5905	0.1220	0.0716	7
2026.06.13 11:46	BTCUSDm	-0.1515	0.4622	3.0836	5.7775	0.1978	0.0961	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9847	0.5777	0.1385	0.0769	8
2026.06.13 11:47	BTCUSDm	-0.1232	0.4692	3.2505	5.8655	0.2209	0.1026	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.8009	0.5865	0.1546	0.0821	8
2026.06.13 11:48	BTCUSDm	-0.0059	0.4985	3.4294	6.2317	0.2419	0.1095	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.0381	0.6232	0.1694	0.0876	9
2026.06.13 11:49	BTCUSDm	-0.1575	0.4607	3.5691	5.7589	0.2661	0.1154	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.0237	0.5759	0.1863	0.0923	9
2026.06.13 11:50	BTCUSDm	-0.1476	0.4632	3.7024	5.7897	0.2898	0.1212	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9592	0.5790	0.2028	0.0970	9
2026.06.13 11:51	BTCUSDm	-0.1554	0.4612	3.8261	5.7653	0.3132	0.1268	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.0103	0.5765	0.2193	0.1014	10
2026.06.13 11:52	BTCUSDm	-0.0064	0.4984	3.9704	6.2300	0.3331	0.1330	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.0416	0.6230	0.2332	0.1064	10
2026.06.13 11:53	BTCUSDm	-0.1427	0.4644	4.0804	5.8050	0.3559	0.1383	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9272	0.5805	0.2491	0.1106	10
2026.06.13 11:54	BTCUSDm	-0.1280	0.4680	4.1866	5.8504	0.3778	0.1435	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.8322	0.5850	0.2645	0.1148	10
2026.06.13 11:55	BTCUSDm	-0.1637	0.4592	4.2798	5.7395	0.4001	0.1484	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.0642	0.5739	0.2801	0.1187	11
2026.06.13 11:56	BTCUSDm	-0.1560	0.4611	4.3688	5.7636	0.4215	0.1531	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.0138	0.5764	0.2950	0.1225	11
2026.06.13 11:57	BTCUSDm	-0.1382	0.4655	4.4558	5.8188	0.4417	0.1578	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.8983	0.5819	0.3092	0.1263	11
2026.06.13 11:58	BTCUSDm	-0.1497	0.4626	4.5355	5.7831	0.4616	0.1624	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9730	0.5783	0.3232	0.1299	11
2026.06.13 11:59	BTCUSDm	-0.0397	0.4901	4.6309	6.1260	0.4781	0.1673	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.2580	0.6126	0.3347	0.1338	12
2026.06.13 12:00	BTCUSDm	-0.1217	0.4696	4.7053	5.8700	0.4964	0.1717	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7914	0.5870	0.3475	0.1373	12
2026.06.13 12:01	BTCUSDm	2.0728	0.8882	5.0891	11.1029	0.4901	0.1843	0.0000	0.00	0	UNKNOWN	INITIALIZING	13.4734	1.1103	0.3431	0.1474	13
2026.06.13 12:02	BTCUSDm	-0.1698	0.4576	5.1270	5.7206	0.5141	0.1879	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.1038	0.5721	0.3599	0.1503	13
2026.06.13 12:03	BTCUSDm	0.3827	0.5945	5.2653	7.4315	0.5235	0.1942	0.0000	0.00	0	UNKNOWN	INITIALIZING	2.4874	0.7431	0.3664	0.1553	13
2026.06.13 12:04	BTCUSDm	-0.1696	0.4577	5.2926	5.7211	0.5469	0.1975	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.1027	0.5721	0.3828	0.1580	13
2026.06.13 12:05	BTCUSDm	1.0973	0.7498	5.5374	9.3720	0.5458	0.2066	0.0000	0.00	0	UNKNOWN	INITIALIZING	7.1327	0.9372	0.3820	0.1652	14
2026.06.13 12:06	BTCUSDm	0.0077	0.5019	5.5816	6.2740	0.5651	0.2104	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.0499	0.6274	0.3956	0.1683	14
2026.06.13 12:07	BTCUSDm	-0.1836	0.4542	5.5874	5.6779	0.5894	0.2132	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.1933	0.5678	0.4126	0.1705	14
2026.06.13 12:08	BTCUSDm	0.0709	0.5177	5.6404	6.4715	0.6041	0.2171	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.4609	0.6471	0.4229	0.1737	14
2026.06.13 12:09	BTCUSDm	-0.1007	0.4749	5.6581	5.9357	0.6232	0.2201	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6543	0.5936	0.4363	0.1761	14
2026.06.13 12:10	BTCUSDm	-0.0608	0.4848	5.6822	6.0600	0.6398	0.2232	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.3953	0.6060	0.4479	0.1786	14
2026.06.13 12:11	BTCUSDm	-0.1683	0.4580	5.6848	5.7252	0.6589	0.2257	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.0942	0.5725	0.4612	0.1805	14
2026.06.13 12:12	BTCUSDm	-0.1725	0.4570	5.6865	5.7122	0.6766	0.2280	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.1214	0.5712	0.4736	0.1824	14
2026.06.13 12:13	BTCUSDm	-0.1720	0.4571	5.6881	5.7139	0.6929	0.2303	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.1179	0.5714	0.4850	0.1843	14
2026.06.13 12:14	BTCUSDm	-0.1903	0.4526	5.6862	5.6570	0.7086	0.2325	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.2372	0.5657	0.4960	0.1860	14
2026.06.13 12:15	BTCUSDm	-0.0392	0.4902	5.7127	6.1276	0.7182	0.2353	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.2546	0.6128	0.5027	0.1882	14
2026.06.13 12:16	BTCUSDm	-0.1362	0.4660	5.7195	5.8249	0.7303	0.2376	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.8856	0.5825	0.5112	0.1901	14
2026.06.13 12:17	BTCUSDm	-0.1998	0.4502	5.7140	5.6278	0.7438	0.2394	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.2985	0.5628	0.5207	0.1916	14
2026.06.13 12:18	BTCUSDm	2.0053	0.8813	6.0321	11.0169	0.7245	0.2499	0.0000	0.00	0	UNKNOWN	INITIALIZING	13.0342	1.1017	0.5072	0.1999	15
2026.06.13 12:19	BTCUSDm	-0.0932	0.4767	6.0277	5.9589	0.7384	0.2519	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6060	0.5959	0.5169	0.2015	15
2026.06.13 12:20	BTCUSDm	-0.0836	0.4791	6.0254	5.9888	0.7508	0.2540	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.5435	0.5989	0.5255	0.2032	15
2026.06.13 12:21	BTCUSDm	-0.1172	0.4707	6.0169	5.8842	0.7633	0.2557	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7617	0.5884	0.5343	0.2046	15
2026.06.13 12:22	BTCUSDm	-0.1984	0.4506	5.9938	5.6320	0.7777	0.2571	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.2896	0.5632	0.5444	0.2057	15
2026.06.13 12:23	BTCUSDm	-0.2142	0.4466	5.9692	5.5831	0.7913	0.2583	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.3924	0.5583	0.5539	0.2066	15
2026.06.13 12:24	BTCUSDm	-0.1993	0.4503	5.9488	5.6292	0.8030	0.2596	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.2956	0.5629	0.5621	0.2077	15
2026.06.13 12:25	BTCUSDm	-0.2246	0.4441	5.9249	5.5512	0.8144	0.2607	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.4596	0.5551	0.5701	0.2085	15
2026.06.13 12:26	BTCUSDm	-0.1847	0.4540	5.9099	5.6746	0.8232	0.2619	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.2002	0.5675	0.5763	0.2095	15
2026.06.13 12:27	BTCUSDm	-0.2094	0.4478	5.8912	5.5981	0.8321	0.2630	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.3609	0.5598	0.5825	0.2104	15
2026.06.13 12:28	BTCUSDm	-0.1065	0.4734	5.8928	5.9176	0.8364	0.2646	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.6920	0.5918	0.5855	0.2117	15
2026.06.13 12:29	BTCUSDm	-0.2047	0.4490	5.8760	5.6124	0.8439	0.2656	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.3308	0.5612	0.5907	0.2125	15
2026.06.13 12:30	BTCUSDm	-0.1589	0.4604	5.8687	5.7544	0.8489	0.2669	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.0330	0.5754	0.5942	0.2135	15
2026.06.13 12:31	BTCUSDm	-0.3099	0.4231	5.8339	5.2891	0.8592	0.2673	0.0000	0.00	0	UNKNOWN	INITIALIZING	2.0146	0.5289	0.6014	0.2139	15
2026.06.13 12:32	BTCUSDm	0.1084	0.5271	5.8792	6.5885	0.8544	0.2699	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.7048	0.6589	0.5981	0.2159	15
2026.06.13 12:33	BTCUSDm	-0.2403	0.4402	5.8566	5.5027	0.8617	0.2706	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.5618	0.5503	0.6032	0.2165	15
2026.06.13 12:34	BTCUSDm	-0.3149	0.4219	5.8216	5.2739	0.8710	0.2709	0.0000	0.00	0	UNKNOWN	INITIALIZING	2.0470	0.5274	0.6097	0.2167	15
2026.06.13 12:35	BTCUSDm	-0.2314	0.4424	5.8041	5.5300	0.8760	0.2716	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.5044	0.5530	0.6132	0.2173	15
2026.06.13 12:36	BTCUSDm	1.0957	0.7495	6.0180	9.3682	0.8529	0.2784	0.0000	0.00	0	UNKNOWN	INITIALIZING	7.1220	0.9368	0.5971	0.2228	15
2026.06.13 12:37	BTCUSDm	-0.1481	0.4630	6.0042	5.7880	0.8586	0.2794	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9628	0.5788	0.6010	0.2235	15
2026.06.13 12:38	BTCUSDm	-0.2622	0.4348	5.9700	5.4354	0.8679	0.2797	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.7041	0.5435	0.6076	0.2237	15
2026.06.13 12:39	BTCUSDm	-0.2078	0.4482	5.9480	5.6029	0.8741	0.2802	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.3508	0.5603	0.6118	0.2242	15
2026.06.13 12:40	BTCUSDm	-0.3032	0.4248	5.9097	5.3098	0.8832	0.2803	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.9706	0.5310	0.6182	0.2243	15
2026.06.13 12:41	BTCUSDm	-0.2310	0.4425	5.8870	5.5314	0.8883	0.2808	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.5012	0.5531	0.6218	0.2246	15
2026.06.13 12:42	BTCUSDm	9.8231	0.9999	6.2838	12.4993	0.8549	0.2923	0.0000	0.00	0	UNKNOWN	INITIALIZING	63.8501	1.2499	0.5984	0.2339	16
2026.06.13 12:43	BTCUSDm	-0.1474	0.4632	6.2541	5.7901	0.8635	0.2928	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9583	0.5790	0.6044	0.2343	16
2026.06.13 12:44	BTCUSDm	0.0078	0.5019	6.2554	6.2743	0.8657	0.2941	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.0506	0.6274	0.6060	0.2353	16
2026.06.13 12:45	BTCUSDm	-0.1568	0.4609	6.2257	5.7611	0.8735	0.2945	0.0000	0.00	0	UNKNOWN	INITIALIZING	1.0190	0.5761	0.6114	0.2356	16
2026.06.13 12:46	BTCUSDm	-0.1520	0.4621	6.1987	5.7760	0.8801	0.2949	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9878	0.5776	0.6161	0.2359	15
2026.06.13 12:47	BTCUSDm	-0.1522	0.4620	6.1733	5.7754	0.8859	0.2953	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9891	0.5775	0.6201	0.2362	15
2026.06.13 12:48	BTCUSDm	0.0385	0.5096	6.1851	6.3704	0.8846	0.2966	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.2505	0.6370	0.6192	0.2373	15
2026.06.13 12:49	BTCUSDm	-0.1411	0.4648	6.1626	5.8099	0.8896	0.2970	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9168	0.5810	0.6227	0.2376	15
2026.06.13 12:50	BTCUSDm	-0.1300	0.4675	6.1435	5.8442	0.8934	0.2975	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.8453	0.5844	0.6254	0.2380	15
2026.06.13 12:51	BTCUSDm	-0.1512	0.4623	6.1216	5.7784	0.8976	0.2978	0.0000	0.00	0	UNKNOWN	INITIALIZING	0.9829	0.5778	0.6283	0.2382	15
